"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"rabi","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"rabi","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"rabi","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"rabi","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"rabi","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"rabi","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"rabi","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",150,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",150,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",150,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",150,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",150,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"kharif","clay"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",15,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",15,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",15,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",15,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",225,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",225,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",225,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",225,"kharif","loam"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",15,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",15,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",15,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",15,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",225,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",225,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",225,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",225,"kharif","sandy"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",15,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",15,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",15,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",15,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",225,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",225,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",225,"kharif","clay"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",225,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"kharif","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"rabi","loam"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"kharif","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"rabi","sandy"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"kharif","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"rabi","clay"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"rabi","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",5,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",15,"kharif","loam"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",5,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",15,"kharif","clay"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",15,"kharif","clay"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",5.5,"t_25_30",50,"rabi","red_loam"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",7,"t_25_30",50,"rabi","red_loam"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",5.5,"t_25_30",70,"rabi","red_loam"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",7,"t_25_30",70,"rabi","red_loam"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_0_5",15,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_0_5",15,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_5_10",15,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_5_10",15,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_0_5",30,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_0_5",30,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_5_10",30,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_5_10",30,"rabi","sandy_loam"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_0_5",15,"rabi","clay"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_0_5",15,"rabi","clay"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_5_10",15,"rabi","clay"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_5_10",15,"rabi","clay"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_0_5",30,"rabi","clay"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_0_5",30,"rabi","clay"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_5_10",30,"rabi","clay"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_5_10",30,"rabi","clay"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_20_25",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_20_25",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_25_30",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_25_30",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_30_35",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_30_35",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_35_40",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_35_40",200,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_20_25",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_20_25",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_25_30",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_25_30",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_30_35",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_30_35",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_35_40",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_35_40",300,"rabi","loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_20_25",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_20_25",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_25_30",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_25_30",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_30_35",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_30_35",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_35_40",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_35_40",200,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_20_25",300,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_20_25",300,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_25_30",300,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_25_30",300,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_30_35",300,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_30_35",300,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",5.5,"t_35_40",300,"rabi","sandy_loam"
"lemon","n_10_30","p_10_30","k_5_15",7,"t_35_40",300,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_15_20",60,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_15_20",60,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_20_25",60,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_20_25",60,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_25_30",60,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_25_30",60,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_15_20",150,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_15_20",150,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_20_25",150,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_20_25",150,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_25_30",150,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_25_30",150,"rabi","sandy_loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_15_20",60,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_15_20",60,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_20_25",60,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_20_25",60,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_25_30",60,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_25_30",60,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_15_20",150,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_15_20",150,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_20_25",150,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_20_25",150,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6,"t_25_30",150,"rabi","loam"
"tomato","n_90_110","p_25_45","k_75_95",6.8,"t_25_30",150,"rabi","loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6,"t_20_25",50,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6.5,"t_20_25",50,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6,"t_25_30",50,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6.5,"t_25_30",50,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6,"t_30_35",50,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6.5,"t_30_35",50,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6,"t_20_25",80,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6.5,"t_20_25",80,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6,"t_25_30",80,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6.5,"t_25_30",80,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6,"t_30_35",80,"rabi","sandy_loam"
"ash_gourd","n_60_80","p_10_30","k_15_35",6.5,"t_30_35",80,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",4.5,"t_20_25",100,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",6.5,"t_20_25",100,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",4.5,"t_25_30",100,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",6.5,"t_25_30",100,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",4.5,"t_20_25",150,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",6.5,"t_20_25",150,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",4.5,"t_25_30",150,"rabi","sandy_loam"
"pineapple","n_160_180","p_25_45","k_110_130",6.5,"t_25_30",150,"rabi","sandy_loam"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_15_20",18,"rabi","alluvial"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_15_20",18,"rabi","alluvial"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_20_25",18,"rabi","alluvial"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_20_25",18,"rabi","alluvial"
