"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type","category"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_35_40",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_35_40",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_40_45",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_40_45",80,"rabi","loam","class 5"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",150,"rabi","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",150,"rabi","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",150,"rabi","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",150,"rabi","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",150,"rabi","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"rabi","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"rabi","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"rabi","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"rabi","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"rabi","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"rabi","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"rabi","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",150,"kharif","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",150,"kharif","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",150,"kharif","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",150,"kharif","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",150,"kharif","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"kharif","loam","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"kharif","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"kharif","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"kharif","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"kharif","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"kharif","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"kharif","loam","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",150,"rabi","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",150,"rabi","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",150,"rabi","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",150,"rabi","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",150,"rabi","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"rabi","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"rabi","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"rabi","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"rabi","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"rabi","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"rabi","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"rabi","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",150,"kharif","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",150,"kharif","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",150,"kharif","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",150,"kharif","sandy","class 8"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",150,"kharif","sandy","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"kharif","sandy","class 8"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"kharif","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"kharif","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"kharif","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"kharif","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"kharif","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"kharif","sandy","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",150,"rabi","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",150,"rabi","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",150,"rabi","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",150,"rabi","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",150,"rabi","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"rabi","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"rabi","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"rabi","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"rabi","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"rabi","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"rabi","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"rabi","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",150,"kharif","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",150,"kharif","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",150,"kharif","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",150,"kharif","clay","class 8"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",150,"kharif","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",150,"kharif","clay","class 18"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_20_25",600,"kharif","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_20_25",600,"kharif","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_25_30",600,"kharif","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_25_30",600,"kharif","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",6,"t_30_35",600,"kharif","clay","class 4"
"malabar_plum_syzygium_cumini","n_10_30","p_10_30","k_5_15",7.5,"t_30_35",600,"kharif","clay","class 4"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",15,"kharif","loam","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",15,"kharif","loam","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",15,"kharif","loam","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",15,"kharif","loam","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",225,"kharif","loam","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",225,"kharif","loam","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",225,"kharif","loam","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",225,"kharif","loam","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",15,"kharif","sandy","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",15,"kharif","sandy","class 19"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",15,"kharif","sandy","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",15,"kharif","sandy","class 19"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",225,"kharif","sandy","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",225,"kharif","sandy","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",225,"kharif","sandy","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",225,"kharif","sandy","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",15,"kharif","clay","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",15,"kharif","clay","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",15,"kharif","clay","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",15,"kharif","clay","class 12"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_5_10",225,"kharif","clay","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_5_10",225,"kharif","clay","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",225,"kharif","clay","class 18"
"indian_plum","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",225,"kharif","clay","class 18"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"kharif","loam","class 2"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"kharif","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"rabi","loam","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"kharif","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"rabi","sandy","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"kharif","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",250,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",250,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",250,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",250,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",250,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",250,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_20_25",400,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_20_25",400,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_25_30",400,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_25_30",400,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",3,"t_30_35",400,"rabi","clay","class 10"
"garcinia_indica_kokum","n_30_50","p_10_30","k_35_55",4.2,"t_30_35",400,"rabi","clay","class 10"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",5,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",5,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",15,"kharif","loam","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",15,"kharif","loam","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",5,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",5,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_0_5",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_0_5",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_5_10",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_5_10",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_10_15",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_10_15",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_15_20",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_15_20",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_20_25",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_20_25",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_25_30",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_25_30",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_30_35",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_30_35",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_35_40",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_35_40",15,"kharif","clay","class 8"
"tamarind","n_10_30","p_10_30","k_15_35",4.5,"t_40_45",15,"kharif","clay","class 12"
"tamarind","n_10_30","p_10_30","k_15_35",9,"t_40_45",15,"kharif","clay","class 8"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",5.5,"t_25_30",50,"rabi","red_loam","class 5"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",7,"t_25_30",50,"rabi","red_loam","class 5"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",5.5,"t_25_30",70,"rabi","red_loam","class 5"
"elephant_foot_yam_suran","n_30_50","p_40_60","k_35_55",7,"t_25_30",70,"rabi","red_loam","class 5"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_0_5",15,"rabi","sandy_loam","class 15"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_0_5",15,"rabi","sandy_loam","class 15"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_5_10",15,"rabi","sandy_loam","class 15"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_5_10",15,"rabi","sandy_loam","class 15"
"garlic","n_30_50","p_10_30","k_55_75",6,"t_0_5",30,"rabi","sandy_loam","class 15"
"garlic","n_30_50","p_10_30","k_55_75",7.5,"t_0_5",30,"rabi","sandy_loam","class 15"
