"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type","clusters"
"coconut",10,15,20,5,22,100,"kharif","alluvial",4
"coconut",20,15,20,5,22,100,"kharif","alluvial",4
"coconut",30,15,20,5,22,100,"kharif","alluvial",4
"coconut",10,5,30,5,22,100,"kharif","alluvial",4
"coconut",20,5,30,5,22,100,"kharif","alluvial",4
"coconut",30,5,30,5,22,100,"kharif","alluvial",4
"coconut",10,10,30,5,22,100,"kharif","alluvial",4
"coconut",20,10,30,5,22,100,"kharif","alluvial",4
"coconut",30,10,30,5,22,100,"kharif","alluvial",4
"coconut",10,15,30,5,22,100,"kharif","alluvial",4
"coconut",20,15,30,5,22,100,"kharif","alluvial",4
"coconut",30,15,30,5,22,100,"kharif","alluvial",4
"coconut",10,5,40,5,22,100,"kharif","alluvial",4
"coconut",20,5,40,5,22,100,"kharif","alluvial",4
"coconut",30,5,40,5,22,100,"kharif","alluvial",4
"coconut",10,10,40,5,22,100,"kharif","alluvial",4
"coconut",20,10,40,5,22,100,"kharif","alluvial",4
"coconut",30,10,40,5,22,100,"kharif","alluvial",4
"coconut",10,15,40,5,22,100,"kharif","alluvial",4
"coconut",20,15,40,5,22,100,"kharif","alluvial",4
"coconut",30,15,40,5,22,100,"kharif","alluvial",4
"coconut",10,5,20,8,22,100,"kharif","alluvial",13
"coconut",20,5,20,8,22,100,"kharif","alluvial",13
"coconut",30,5,20,8,22,100,"kharif","alluvial",3
"coconut",10,10,20,8,22,100,"kharif","alluvial",13
"coconut",20,10,20,8,22,100,"kharif","alluvial",13
"coconut",30,10,20,8,22,100,"kharif","alluvial",3
"coconut",10,15,20,8,22,100,"kharif","alluvial",6
"coconut",20,15,20,8,22,100,"kharif","alluvial",6
"coconut",30,15,20,8,22,100,"kharif","alluvial",3
"coconut",10,5,30,8,22,100,"kharif","alluvial",13
"coconut",20,5,30,8,22,100,"kharif","alluvial",13
"coconut",30,5,30,8,22,100,"kharif","alluvial",3
"coconut",10,10,30,8,22,100,"kharif","alluvial",13
"coconut",20,10,30,8,22,100,"kharif","alluvial",13
"coconut",30,10,30,8,22,100,"kharif","alluvial",3
"coconut",10,15,30,8,22,100,"kharif","alluvial",6
"coconut",20,15,30,8,22,100,"kharif","alluvial",6
"coconut",30,15,30,8,22,100,"kharif","alluvial",3
"coconut",10,5,40,8,22,100,"kharif","alluvial",13
"coconut",20,5,40,8,22,100,"kharif","alluvial",13
"coconut",30,5,40,8,22,100,"kharif","alluvial",3
"coconut",10,10,40,8,22,100,"kharif","alluvial",13
"coconut",20,10,40,8,22,100,"kharif","alluvial",13
"coconut",30,10,40,8,22,100,"kharif","alluvial",3
"coconut",10,15,40,8,22,100,"kharif","alluvial",13
"coconut",20,15,40,8,22,100,"kharif","alluvial",3
"coconut",30,15,40,8,22,100,"kharif","alluvial",3
"coconut",10,5,20,5,32,100,"kharif","alluvial",10
"coconut",20,5,20,5,32,100,"kharif","alluvial",10
"coconut",30,5,20,5,32,100,"kharif","alluvial",10
"coconut",10,10,20,5,32,100,"kharif","alluvial",10
"coconut",20,10,20,5,32,100,"kharif","alluvial",10
"coconut",30,10,20,5,32,100,"kharif","alluvial",10
"coconut",10,15,20,5,32,100,"kharif","alluvial",10
"coconut",20,15,20,5,32,100,"kharif","alluvial",10
"coconut",30,15,20,5,32,100,"kharif","alluvial",10
"coconut",10,5,30,5,32,100,"kharif","alluvial",10
"coconut",20,5,30,5,32,100,"kharif","alluvial",10
"coconut",30,5,30,5,32,100,"kharif","alluvial",10
"coconut",10,10,30,5,32,100,"kharif","alluvial",10
"coconut",20,10,30,5,32,100,"kharif","alluvial",10
"coconut",30,10,30,5,32,100,"kharif","alluvial",10
"coconut",10,15,30,5,32,100,"kharif","alluvial",10
"coconut",20,15,30,5,32,100,"kharif","alluvial",10
"coconut",30,15,30,5,32,100,"kharif","alluvial",10
"coconut",10,5,40,5,32,100,"kharif","alluvial",10
"coconut",20,5,40,5,32,100,"kharif","alluvial",10
"coconut",30,5,40,5,32,100,"kharif","alluvial",10
"coconut",10,10,40,5,32,100,"kharif","alluvial",10
"coconut",20,10,40,5,32,100,"kharif","alluvial",10
"coconut",30,10,40,5,32,100,"kharif","alluvial",10
"coconut",10,15,40,5,32,100,"kharif","alluvial",10
"coconut",20,15,40,5,32,100,"kharif","alluvial",10
"coconut",30,15,40,5,32,100,"kharif","alluvial",10
"coconut",10,5,20,8,32,100,"kharif","alluvial",13
"coconut",20,5,20,8,32,100,"kharif","alluvial",13
"coconut",30,5,20,8,32,100,"kharif","alluvial",3
"coconut",10,10,20,8,32,100,"kharif","alluvial",13
"coconut",20,10,20,8,32,100,"kharif","alluvial",3
"coconut",30,10,20,8,32,100,"kharif","alluvial",3
"coconut",10,15,20,8,32,100,"kharif","alluvial",6
"coconut",20,15,20,8,32,100,"kharif","alluvial",3
"coconut",30,15,20,8,32,100,"kharif","alluvial",3
"coconut",10,5,30,8,32,100,"kharif","alluvial",13
"coconut",20,5,30,8,32,100,"kharif","alluvial",13
"coconut",30,5,30,8,32,100,"kharif","alluvial",3
"coconut",10,10,30,8,32,100,"kharif","alluvial",13
"coconut",20,10,30,8,32,100,"kharif","alluvial",3
"coconut",30,10,30,8,32,100,"kharif","alluvial",3
"coconut",10,15,30,8,32,100,"kharif","alluvial",13
"coconut",20,15,30,8,32,100,"kharif","alluvial",3
"coconut",30,15,30,8,32,100,"kharif","alluvial",3
"coconut",10,5,40,8,32,100,"kharif","alluvial",13
"coconut",20,5,40,8,32,100,"kharif","alluvial",13
"coconut",30,5,40,8,32,100,"kharif","alluvial",3
"coconut",10,10,40,8,32,100,"kharif","alluvial",13
"coconut",20,10,40,8,32,100,"kharif","alluvial",3
"coconut",30,10,40,8,32,100,"kharif","alluvial",3
"coconut",10,15,40,8,32,100,"kharif","alluvial",13
"coconut",20,15,40,8,32,100,"kharif","alluvial",3
"coconut",30,15,40,8,32,100,"kharif","alluvial",3
"coconut",10,5,20,5,22,300,"kharif","alluvial",1
"coconut",20,5,20,5,22,300,"kharif","alluvial",1
"coconut",30,5,20,5,22,300,"kharif","alluvial",1
"coconut",10,10,20,5,22,300,"kharif","alluvial",1
"coconut",20,10,20,5,22,300,"kharif","alluvial",1
"coconut",30,10,20,5,22,300,"kharif","alluvial",1
"coconut",10,15,20,5,22,300,"kharif","alluvial",1
"coconut",20,15,20,5,22,300,"kharif","alluvial",1
"coconut",30,15,20,5,22,300,"kharif","alluvial",1
"coconut",10,5,30,5,22,300,"kharif","alluvial",1
"coconut",20,5,30,5,22,300,"kharif","alluvial",1
"coconut",30,5,30,5,22,300,"kharif","alluvial",1
"coconut",10,10,30,5,22,300,"kharif","alluvial",1
"coconut",20,10,30,5,22,300,"kharif","alluvial",1
"coconut",30,10,30,5,22,300,"kharif","alluvial",1
"coconut",10,15,30,5,22,300,"kharif","alluvial",1
"coconut",20,15,30,5,22,300,"kharif","alluvial",1
"coconut",30,15,30,5,22,300,"kharif","alluvial",1
"coconut",10,5,40,5,22,300,"kharif","alluvial",1
"coconut",20,5,40,5,22,300,"kharif","alluvial",1
"coconut",30,5,40,5,22,300,"kharif","alluvial",1
"coconut",10,10,40,5,22,300,"kharif","alluvial",1
"coconut",20,10,40,5,22,300,"kharif","alluvial",1
"coconut",30,10,40,5,22,300,"kharif","alluvial",1
"coconut",10,15,40,5,22,300,"kharif","alluvial",1
"coconut",20,15,40,5,22,300,"kharif","alluvial",1
"coconut",30,15,40,5,22,300,"kharif","alluvial",1
"coconut",10,5,20,8,22,300,"kharif","alluvial",13
"coconut",20,5,20,8,22,300,"kharif","alluvial",13
"coconut",30,5,20,8,22,300,"kharif","alluvial",13
"coconut",10,10,20,8,22,300,"kharif","alluvial",13
"coconut",20,10,20,8,22,300,"kharif","alluvial",13
"coconut",30,10,20,8,22,300,"kharif","alluvial",13
"coconut",10,15,20,8,22,300,"kharif","alluvial",13
"coconut",20,15,20,8,22,300,"kharif","alluvial",13
"coconut",30,15,20,8,22,300,"kharif","alluvial",13
"coconut",10,5,30,8,22,300,"kharif","alluvial",13
"coconut",20,5,30,8,22,300,"kharif","alluvial",13
"coconut",30,5,30,8,22,300,"kharif","alluvial",13
"coconut",10,10,30,8,22,300,"kharif","alluvial",13
"coconut",20,10,30,8,22,300,"kharif","alluvial",13
"coconut",30,10,30,8,22,300,"kharif","alluvial",13
"coconut",10,15,30,8,22,300,"kharif","alluvial",13
"coconut",20,15,30,8,22,300,"kharif","alluvial",13
"coconut",30,15,30,8,22,300,"kharif","alluvial",13
"coconut",10,5,40,8,22,300,"kharif","alluvial",13
"coconut",20,5,40,8,22,300,"kharif","alluvial",13
"coconut",30,5,40,8,22,300,"kharif","alluvial",13
"coconut",10,10,40,8,22,300,"kharif","alluvial",13
"coconut",20,10,40,8,22,300,"kharif","alluvial",13
"coconut",30,10,40,8,22,300,"kharif","alluvial",13
"coconut",10,15,40,8,22,300,"kharif","alluvial",13
"coconut",20,15,40,8,22,300,"kharif","alluvial",13
"coconut",30,15,40,8,22,300,"kharif","alluvial",13
"coconut",10,5,20,5,32,300,"kharif","alluvial",1
"coconut",20,5,20,5,32,300,"kharif","alluvial",1
"coconut",30,5,20,5,32,300,"kharif","alluvial",1
"coconut",10,10,20,5,32,300,"kharif","alluvial",1
"coconut",20,10,20,5,32,300,"kharif","alluvial",1
"coconut",30,10,20,5,32,300,"kharif","alluvial",1
"coconut",10,15,20,5,32,300,"kharif","alluvial",1
"coconut",20,15,20,5,32,300,"kharif","alluvial",1
"coconut",30,15,20,5,32,300,"kharif","alluvial",1
"coconut",10,5,30,5,32,300,"kharif","alluvial",1
"coconut",20,5,30,5,32,300,"kharif","alluvial",1
"coconut",30,5,30,5,32,300,"kharif","alluvial",1
"coconut",10,10,30,5,32,300,"kharif","alluvial",1
"coconut",20,10,30,5,32,300,"kharif","alluvial",1
"coconut",30,10,30,5,32,300,"kharif","alluvial",1
"coconut",10,15,30,5,32,300,"kharif","alluvial",1
"coconut",20,15,30,5,32,300,"kharif","alluvial",1
"coconut",30,15,30,5,32,300,"kharif","alluvial",1
"coconut",10,5,40,5,32,300,"kharif","alluvial",1
"coconut",20,5,40,5,32,300,"kharif","alluvial",1
"coconut",30,5,40,5,32,300,"kharif","alluvial",1
"coconut",10,10,40,5,32,300,"kharif","alluvial",1
"coconut",20,10,40,5,32,300,"kharif","alluvial",1
"coconut",30,10,40,5,32,300,"kharif","alluvial",1
"coconut",10,15,40,5,32,300,"kharif","alluvial",1
"coconut",20,15,40,5,32,300,"kharif","alluvial",1
"coconut",30,15,40,5,32,300,"kharif","alluvial",1
"coconut",10,5,20,8,32,300,"kharif","alluvial",13
"coconut",20,5,20,8,32,300,"kharif","alluvial",13
"coconut",30,5,20,8,32,300,"kharif","alluvial",13
"coconut",10,10,20,8,32,300,"kharif","alluvial",13
"coconut",20,10,20,8,32,300,"kharif","alluvial",13
"coconut",30,10,20,8,32,300,"kharif","alluvial",13
"coconut",10,15,20,8,32,300,"kharif","alluvial",13
"coconut",20,15,20,8,32,300,"kharif","alluvial",13
"coconut",30,15,20,8,32,300,"kharif","alluvial",13
"coconut",10,5,30,8,32,300,"kharif","alluvial",13
"coconut",20,5,30,8,32,300,"kharif","alluvial",13
"coconut",30,5,30,8,32,300,"kharif","alluvial",13
"coconut",10,10,30,8,32,300,"kharif","alluvial",13
"coconut",20,10,30,8,32,300,"kharif","alluvial",13
"coconut",30,10,30,8,32,300,"kharif","alluvial",13
"coconut",10,15,30,8,32,300,"kharif","alluvial",13
"coconut",20,15,30,8,32,300,"kharif","alluvial",13
"coconut",30,15,30,8,32,300,"kharif","alluvial",13
"coconut",10,5,40,8,32,300,"kharif","alluvial",13
"coconut",20,5,40,8,32,300,"kharif","alluvial",13
"coconut",30,5,40,8,32,300,"kharif","alluvial",13
"coconut",10,10,40,8,32,300,"kharif","alluvial",13
"coconut",20,10,40,8,32,300,"kharif","alluvial",13
"coconut",30,10,40,8,32,300,"kharif","alluvial",13
"coconut",10,15,40,8,32,300,"kharif","alluvial",13
"coconut",20,15,40,8,32,300,"kharif","alluvial",13
"coconut",30,15,40,8,32,300,"kharif","alluvial",13
"coconut",10,5,20,5,22,100,"kharif","clay",4
"coconut",20,5,20,5,22,100,"kharif","clay",4
"coconut",30,5,20,5,22,100,"kharif","clay",4
"coconut",10,10,20,5,22,100,"kharif","clay",4
"coconut",20,10,20,5,22,100,"kharif","clay",4
"coconut",30,10,20,5,22,100,"kharif","clay",4
"coconut",10,15,20,5,22,100,"kharif","clay",4
"coconut",20,15,20,5,22,100,"kharif","clay",4
"coconut",30,15,20,5,22,100,"kharif","clay",4
"coconut",10,5,30,5,22,100,"kharif","clay",4
"coconut",20,5,30,5,22,100,"kharif","clay",4
"coconut",30,5,30,5,22,100,"kharif","clay",4
"coconut",10,10,30,5,22,100,"kharif","clay",4
"coconut",20,10,30,5,22,100,"kharif","clay",4
"coconut",30,10,30,5,22,100,"kharif","clay",4
"coconut",10,15,30,5,22,100,"kharif","clay",4
"coconut",20,15,30,5,22,100,"kharif","clay",4
"coconut",30,15,30,5,22,100,"kharif","clay",4
"coconut",10,5,40,5,22,100,"kharif","clay",4
"coconut",20,5,40,5,22,100,"kharif","clay",4
"coconut",30,5,40,5,22,100,"kharif","clay",4
"coconut",10,10,40,5,22,100,"kharif","clay",4
"coconut",20,10,40,5,22,100,"kharif","clay",4
"coconut",30,10,40,5,22,100,"kharif","clay",4
"coconut",10,15,40,5,22,100,"kharif","clay",4
"coconut",20,15,40,5,22,100,"kharif","clay",4
"coconut",30,15,40,5,22,100,"kharif","clay",4
"coconut",10,5,20,8,22,100,"kharif","clay",13
"coconut",20,5,20,8,22,100,"kharif","clay",13
"coconut",30,5,20,8,22,100,"kharif","clay",3
"coconut",10,10,20,8,22,100,"kharif","clay",13
"coconut",20,10,20,8,22,100,"kharif","clay",13
"coconut",30,10,20,8,22,100,"kharif","clay",3
"coconut",10,15,20,8,22,100,"kharif","clay",6
"coconut",20,15,20,8,22,100,"kharif","clay",6
"coconut",30,15,20,8,22,100,"kharif","clay",3
"coconut",10,5,30,8,22,100,"kharif","clay",13
"coconut",20,5,30,8,22,100,"kharif","clay",13
"coconut",30,5,30,8,22,100,"kharif","clay",3
"coconut",10,10,30,8,22,100,"kharif","clay",13
"coconut",20,10,30,8,22,100,"kharif","clay",13
"coconut",30,10,30,8,22,100,"kharif","clay",3
"coconut",10,15,30,8,22,100,"kharif","clay",6
"coconut",20,15,30,8,22,100,"kharif","clay",6
"coconut",30,15,30,8,22,100,"kharif","clay",3
"coconut",10,5,40,8,22,100,"kharif","clay",13
"coconut",20,5,40,8,22,100,"kharif","clay",13
"coconut",30,5,40,8,22,100,"kharif","clay",3
"coconut",10,10,40,8,22,100,"kharif","clay",13
"coconut",20,10,40,8,22,100,"kharif","clay",13
"coconut",30,10,40,8,22,100,"kharif","clay",3
"coconut",10,15,40,8,22,100,"kharif","clay",13
"coconut",20,15,40,8,22,100,"kharif","clay",3
"coconut",30,15,40,8,22,100,"kharif","clay",3
"coconut",10,5,20,5,32,100,"kharif","clay",10
"coconut",20,5,20,5,32,100,"kharif","clay",10
"coconut",30,5,20,5,32,100,"kharif","clay",10
"coconut",10,10,20,5,32,100,"kharif","clay",10
"coconut",20,10,20,5,32,100,"kharif","clay",10
"coconut",30,10,20,5,32,100,"kharif","clay",10
"coconut",10,15,20,5,32,100,"kharif","clay",10
"coconut",20,15,20,5,32,100,"kharif","clay",10
"coconut",30,15,20,5,32,100,"kharif","clay",10
"coconut",10,5,30,5,32,100,"kharif","clay",10
"coconut",20,5,30,5,32,100,"kharif","clay",10
"coconut",30,5,30,5,32,100,"kharif","clay",10
"coconut",10,10,30,5,32,100,"kharif","clay",10
"coconut",20,10,30,5,32,100,"kharif","clay",10
"coconut",30,10,30,5,32,100,"kharif","clay",10
"coconut",10,15,30,5,32,100,"kharif","clay",10
"coconut",20,15,30,5,32,100,"kharif","clay",10
"coconut",30,15,30,5,32,100,"kharif","clay",10
"coconut",10,5,40,5,32,100,"kharif","clay",10
"coconut",20,5,40,5,32,100,"kharif","clay",10
"coconut",30,5,40,5,32,100,"kharif","clay",10
"coconut",10,10,40,5,32,100,"kharif","clay",10
"coconut",20,10,40,5,32,100,"kharif","clay",10
"coconut",30,10,40,5,32,100,"kharif","clay",10
"coconut",10,15,40,5,32,100,"kharif","clay",10
"coconut",20,15,40,5,32,100,"kharif","clay",10
"coconut",30,15,40,5,32,100,"kharif","clay",10
"coconut",10,5,20,8,32,100,"kharif","clay",13
"coconut",20,5,20,8,32,100,"kharif","clay",13
"coconut",30,5,20,8,32,100,"kharif","clay",3
"coconut",10,10,20,8,32,100,"kharif","clay",13
"coconut",20,10,20,8,32,100,"kharif","clay",3
"coconut",30,10,20,8,32,100,"kharif","clay",3
"coconut",10,15,20,8,32,100,"kharif","clay",6
"coconut",20,15,20,8,32,100,"kharif","clay",3
"coconut",30,15,20,8,32,100,"kharif","clay",3
"coconut",10,5,30,8,32,100,"kharif","clay",13
"coconut",20,5,30,8,32,100,"kharif","clay",13
"coconut",30,5,30,8,32,100,"kharif","clay",3
"coconut",10,10,30,8,32,100,"kharif","clay",13
"coconut",20,10,30,8,32,100,"kharif","clay",3
"coconut",30,10,30,8,32,100,"kharif","clay",3
"coconut",10,15,30,8,32,100,"kharif","clay",13
"coconut",20,15,30,8,32,100,"kharif","clay",3
"coconut",30,15,30,8,32,100,"kharif","clay",3
"coconut",10,5,40,8,32,100,"kharif","clay",13
"coconut",20,5,40,8,32,100,"kharif","clay",13
"coconut",30,5,40,8,32,100,"kharif","clay",3
"coconut",10,10,40,8,32,100,"kharif","clay",13
"coconut",20,10,40,8,32,100,"kharif","clay",3
"coconut",30,10,40,8,32,100,"kharif","clay",3
"coconut",10,15,40,8,32,100,"kharif","clay",13
"coconut",20,15,40,8,32,100,"kharif","clay",3
"coconut",30,15,40,8,32,100,"kharif","clay",3
"coconut",10,5,20,5,22,300,"kharif","clay",1
"coconut",20,5,20,5,22,300,"kharif","clay",1
"coconut",30,5,20,5,22,300,"kharif","clay",1
"coconut",10,10,20,5,22,300,"kharif","clay",1
"coconut",20,10,20,5,22,300,"kharif","clay",1
"coconut",30,10,20,5,22,300,"kharif","clay",1
"coconut",10,15,20,5,22,300,"kharif","clay",1
"coconut",20,15,20,5,22,300,"kharif","clay",1
"coconut",30,15,20,5,22,300,"kharif","clay",1
"coconut",10,5,30,5,22,300,"kharif","clay",1
"coconut",20,5,30,5,22,300,"kharif","clay",1
"coconut",30,5,30,5,22,300,"kharif","clay",1
"coconut",10,10,30,5,22,300,"kharif","clay",1
"coconut",20,10,30,5,22,300,"kharif","clay",1
"coconut",30,10,30,5,22,300,"kharif","clay",1
"coconut",10,15,30,5,22,300,"kharif","clay",1
"coconut",20,15,30,5,22,300,"kharif","clay",1
"coconut",30,15,30,5,22,300,"kharif","clay",1
"coconut",10,5,40,5,22,300,"kharif","clay",1
"coconut",20,5,40,5,22,300,"kharif","clay",1
"coconut",30,5,40,5,22,300,"kharif","clay",1
"coconut",10,10,40,5,22,300,"kharif","clay",1
"coconut",20,10,40,5,22,300,"kharif","clay",1
"coconut",30,10,40,5,22,300,"kharif","clay",1
"coconut",10,15,40,5,22,300,"kharif","clay",1
"coconut",20,15,40,5,22,300,"kharif","clay",1
"coconut",30,15,40,5,22,300,"kharif","clay",1
"coconut",10,5,20,8,22,300,"kharif","clay",13
"coconut",20,5,20,8,22,300,"kharif","clay",13
"coconut",30,5,20,8,22,300,"kharif","clay",13
"coconut",10,10,20,8,22,300,"kharif","clay",13
"coconut",20,10,20,8,22,300,"kharif","clay",13
"coconut",30,10,20,8,22,300,"kharif","clay",13
"coconut",10,15,20,8,22,300,"kharif","clay",13
"coconut",20,15,20,8,22,300,"kharif","clay",13
"coconut",30,15,20,8,22,300,"kharif","clay",13
"coconut",10,5,30,8,22,300,"kharif","clay",13
"coconut",20,5,30,8,22,300,"kharif","clay",13
"coconut",30,5,30,8,22,300,"kharif","clay",13
"coconut",10,10,30,8,22,300,"kharif","clay",13
"coconut",20,10,30,8,22,300,"kharif","clay",13
"coconut",30,10,30,8,22,300,"kharif","clay",13
"coconut",10,15,30,8,22,300,"kharif","clay",13
"coconut",20,15,30,8,22,300,"kharif","clay",13
"coconut",30,15,30,8,22,300,"kharif","clay",13
"coconut",10,5,40,8,22,300,"kharif","clay",13
"coconut",20,5,40,8,22,300,"kharif","clay",13
"coconut",30,5,40,8,22,300,"kharif","clay",13
"coconut",10,10,40,8,22,300,"kharif","clay",13
"coconut",20,10,40,8,22,300,"kharif","clay",13
"coconut",30,10,40,8,22,300,"kharif","clay",13
"coconut",10,15,40,8,22,300,"kharif","clay",13
"coconut",20,15,40,8,22,300,"kharif","clay",13
"coconut",30,15,40,8,22,300,"kharif","clay",13
"coconut",10,5,20,5,32,300,"kharif","clay",1
"coconut",20,5,20,5,32,300,"kharif","clay",1
"coconut",30,5,20,5,32,300,"kharif","clay",1
"coconut",10,10,20,5,32,300,"kharif","clay",1
"coconut",20,10,20,5,32,300,"kharif","clay",1
"coconut",30,10,20,5,32,300,"kharif","clay",1
"coconut",10,15,20,5,32,300,"kharif","clay",1
"coconut",20,15,20,5,32,300,"kharif","clay",1
"coconut",30,15,20,5,32,300,"kharif","clay",1
"coconut",10,5,30,5,32,300,"kharif","clay",1
"coconut",20,5,30,5,32,300,"kharif","clay",1
"coconut",30,5,30,5,32,300,"kharif","clay",1
"coconut",10,10,30,5,32,300,"kharif","clay",1
"coconut",20,10,30,5,32,300,"kharif","clay",1
"coconut",30,10,30,5,32,300,"kharif","clay",1
"coconut",10,15,30,5,32,300,"kharif","clay",1
"coconut",20,15,30,5,32,300,"kharif","clay",1
"coconut",30,15,30,5,32,300,"kharif","clay",1
"coconut",10,5,40,5,32,300,"kharif","clay",1
"coconut",20,5,40,5,32,300,"kharif","clay",1
"coconut",30,5,40,5,32,300,"kharif","clay",1
"coconut",10,10,40,5,32,300,"kharif","clay",1
"coconut",20,10,40,5,32,300,"kharif","clay",1
"coconut",30,10,40,5,32,300,"kharif","clay",1
"coconut",10,15,40,5,32,300,"kharif","clay",1
"coconut",20,15,40,5,32,300,"kharif","clay",1
"coconut",30,15,40,5,32,300,"kharif","clay",1
"coconut",10,5,20,8,32,300,"kharif","clay",13
"coconut",20,5,20,8,32,300,"kharif","clay",13
"coconut",30,5,20,8,32,300,"kharif","clay",13
"coconut",10,10,20,8,32,300,"kharif","clay",13
"coconut",20,10,20,8,32,300,"kharif","clay",13
"coconut",30,10,20,8,32,300,"kharif","clay",13
"coconut",10,15,20,8,32,300,"kharif","clay",13
"coconut",20,15,20,8,32,300,"kharif","clay",13
"coconut",30,15,20,8,32,300,"kharif","clay",13
"coconut",10,5,30,8,32,300,"kharif","clay",13
"coconut",20,5,30,8,32,300,"kharif","clay",13
"coconut",30,5,30,8,32,300,"kharif","clay",13
"coconut",10,10,30,8,32,300,"kharif","clay",13
"coconut",20,10,30,8,32,300,"kharif","clay",13
"coconut",30,10,30,8,32,300,"kharif","clay",13
"coconut",10,15,30,8,32,300,"kharif","clay",13
"coconut",20,15,30,8,32,300,"kharif","clay",13
"coconut",30,15,30,8,32,300,"kharif","clay",13
"coconut",10,5,40,8,32,300,"kharif","clay",13
"coconut",20,5,40,8,32,300,"kharif","clay",13
"coconut",30,5,40,8,32,300,"kharif","clay",13
"coconut",10,10,40,8,32,300,"kharif","clay",13
"coconut",20,10,40,8,32,300,"kharif","clay",13
"coconut",30,10,40,8,32,300,"kharif","clay",13
"coconut",10,15,40,8,32,300,"kharif","clay",13
"coconut",20,15,40,8,32,300,"kharif","clay",13
"coconut",30,15,40,8,32,300,"kharif","clay",13
"almond_nut",60,10,5,5.8,25,30,"rabi","sandy",2
"almond_nut",70,10,5,5.8,25,30,"rabi","sandy",2
"almond_nut",80,10,5,5.8,25,30,"rabi","sandy",2
"almond_nut",60,20,5,5.8,25,30,"rabi","sandy",2
"almond_nut",70,20,5,5.8,25,30,"rabi","sandy",2
"almond_nut",80,20,5,5.8,25,30,"rabi","sandy",2
"almond_nut",60,30,5,5.8,25,30,"rabi","sandy",2
"almond_nut",70,30,5,5.8,25,30,"rabi","sandy",2
"almond_nut",80,30,5,5.8,25,30,"rabi","sandy",2
"almond_nut",60,10,10,5.8,25,30,"rabi","sandy",2
"almond_nut",70,10,10,5.8,25,30,"rabi","sandy",2
"almond_nut",80,10,10,5.8,25,30,"rabi","sandy",2
"almond_nut",60,20,10,5.8,25,30,"rabi","sandy",2
"almond_nut",70,20,10,5.8,25,30,"rabi","sandy",2
"almond_nut",80,20,10,5.8,25,30,"rabi","sandy",2
"almond_nut",60,30,10,5.8,25,30,"rabi","sandy",2
"almond_nut",70,30,10,5.8,25,30,"rabi","sandy",2
"almond_nut",80,30,10,5.8,25,30,"rabi","sandy",2
"almond_nut",60,10,15,5.8,25,30,"rabi","sandy",2
"almond_nut",70,10,15,5.8,25,30,"rabi","sandy",2
"almond_nut",80,10,15,5.8,25,30,"rabi","sandy",2
"almond_nut",60,20,15,5.8,25,30,"rabi","sandy",2
"almond_nut",70,20,15,5.8,25,30,"rabi","sandy",2
"almond_nut",80,20,15,5.8,25,30,"rabi","sandy",2
"almond_nut",60,30,15,5.8,25,30,"rabi","sandy",2
"almond_nut",70,30,15,5.8,25,30,"rabi","sandy",2
"almond_nut",80,30,15,5.8,25,30,"rabi","sandy",2
"almond_nut",60,10,5,7,25,30,"rabi","sandy",2
"almond_nut",70,10,5,7,25,30,"rabi","sandy",2
"almond_nut",80,10,5,7,25,30,"rabi","sandy",2
"almond_nut",60,20,5,7,25,30,"rabi","sandy",2
"almond_nut",70,20,5,7,25,30,"rabi","sandy",2
"almond_nut",80,20,5,7,25,30,"rabi","sandy",2
"almond_nut",60,30,5,7,25,30,"rabi","sandy",2
"almond_nut",70,30,5,7,25,30,"rabi","sandy",2
"almond_nut",80,30,5,7,25,30,"rabi","sandy",2
"almond_nut",60,10,10,7,25,30,"rabi","sandy",2
"almond_nut",70,10,10,7,25,30,"rabi","sandy",2
"almond_nut",80,10,10,7,25,30,"rabi","sandy",2
"almond_nut",60,20,10,7,25,30,"rabi","sandy",2
"almond_nut",70,20,10,7,25,30,"rabi","sandy",2
"almond_nut",80,20,10,7,25,30,"rabi","sandy",2
"almond_nut",60,30,10,7,25,30,"rabi","sandy",2
"almond_nut",70,30,10,7,25,30,"rabi","sandy",2
"almond_nut",80,30,10,7,25,30,"rabi","sandy",2
"almond_nut",60,10,15,7,25,30,"rabi","sandy",2
"almond_nut",70,10,15,7,25,30,"rabi","sandy",2
"almond_nut",80,10,15,7,25,30,"rabi","sandy",2
"almond_nut",60,20,15,7,25,30,"rabi","sandy",2
"almond_nut",70,20,15,7,25,30,"rabi","sandy",2
"almond_nut",80,20,15,7,25,30,"rabi","sandy",2
"almond_nut",60,30,15,7,25,30,"rabi","sandy",2
"almond_nut",70,30,15,7,25,30,"rabi","sandy",2
"almond_nut",80,30,15,7,25,30,"rabi","sandy",2
"almond_nut",60,10,5,5.8,26,30,"rabi","sandy",2
"almond_nut",70,10,5,5.8,26,30,"rabi","sandy",2
"almond_nut",80,10,5,5.8,26,30,"rabi","sandy",2
"almond_nut",60,20,5,5.8,26,30,"rabi","sandy",2
"almond_nut",70,20,5,5.8,26,30,"rabi","sandy",2
"almond_nut",80,20,5,5.8,26,30,"rabi","sandy",2
"almond_nut",60,30,5,5.8,26,30,"rabi","sandy",2
"almond_nut",70,30,5,5.8,26,30,"rabi","sandy",2
"almond_nut",80,30,5,5.8,26,30,"rabi","sandy",2
"almond_nut",60,10,10,5.8,26,30,"rabi","sandy",2
"almond_nut",70,10,10,5.8,26,30,"rabi","sandy",2
